transaction_id,cust_id,tran_date,prod_subcat_code,prod_cat_code,Qty,Rate,Tax,total_amt,Store_type,item,type
73384846911,273877,2014-02-04,10,03,-3,-97,30.555,-321.555,Flagship store,03-10,R
96960790073,273836,2014-02-04,04,04,2,663,139.23,1465.23,MBR,04-04,S
33506637829,271012,2014-02-03,12,05,5,799,419.475,4414.475,e-Shop,05-12,S
27482838740,268569,2014-02-03,04,03,4,844,354.48,3730.48,MBR,03-04,S
22828723502,272596,2014-02-03,04,01,4,240,100.8,1060.8,e-Shop,01-04,S
19238160624,268057,2014-02-03,04,02,2,667,140.07,1474.07,MBR,02-04,S
44279555583,270455,2014-02-03,04,01,3,1190,374.85,3944.85,MBR,01-04,S
26657504316,271288,2014-02-03,07,05,1,1051,110.355,1161.355,Flagship store,05-07,S
38807835117,269786,2014-02-03,07,05,-5,-245,128.625,-1353.625,Flagship store,05-07,R
36980780606,269537,2014-02-03,05,03,4,859,360.78,3796.78,e-Shop,03-05,S
49910782959,275088,2014-02-03,10,06,5,1158,607.95,6397.95,MBR,06-10,S
49866131360,268571,2014-02-03,10,06,3,1195,376.425,3961.425,e-Shop,06-10,S
6194846096,270044,2014-02-03,08,03,5,309,162.225,1707.225,Flagship store,03-08,S
40128462174,273020,2014-02-03,01,02,2,1362,286.02,3010.02,e-Shop,02-01,S
46405253470,271583,2014-02-03,06,05,3,509,160.335,1687.335,e-Shop,05-06,S
41630872980,269697,2014-02-03,08,03,5,1163,610.575,6425.575,TeleShop,03-08,S
17188218954,274479,2014-02-03,03,02,2,501,105.21,1107.21,Flagship store,02-03,S
15299506861,274982,2014-02-03,11,05,1,548,57.54,605.54,e-Shop,05-11,S
39269527891,274811,2014-02-03,04,03,5,1376,722.4,7602.4,e-Shop,03-04,S
4144418176,274554,2014-02-03,11,05,4,995,417.9,4397.9,e-Shop,05-11,S
39331157930,273081,2014-02-03,08,03,3,905,285.075,3000.075,e-Shop,03-08,S
4295223327,272031,2014-02-03,09,03,4,527,221.34,2329.34,Flagship store,03-09,S
92456150942,267489,2014-02-03,01,01,4,587,246.54,2594.54,TeleShop,01-01,S
91386723763,269188,2014-02-03,08,03,3,736,231.84,2439.84,TeleShop,03-08,S
69697587133,267045,2014-02-03,06,05,5,467,245.175,2580.175,e-Shop,05-06,S
96260208601,271379,2014-02-03,01,02,4,221,92.82,976.82,MBR,02-01,S
74761759329,267464,2014-02-03,04,02,1,930,97.65,1027.65,TeleShop,02-04,S
84097282175,269273,2014-02-03,01,02,-3,-1207,380.205,-4001.205,e-Shop,02-01,R
73384846911,273877,2014-02-03,10,03,3,97,30.555,321.555,Flagship store,03-10,S
97988621875,274923,2014-02-03,07,05,3,837,263.655,2774.655,e-Shop,05-07,S
69670072494,267594,2014-02-03,09,03,-1,-176,18.48,-194.48,MBR,03-09,R
75739743151,271426,2014-02-03,10,05,1,1119,117.495,1236.495,Flagship store,05-10,S
92912620218,273184,2014-02-03,03,01,1,1034,108.57,1142.57,e-Shop,01-03,S
32254231201,274148,2014-02-02,04,01,2,135,28.35,298.35,Flagship store,01-04,S
44712169710,268835,2014-02-02,02,06,1,1132,118.86,1250.86,MBR,06-02,S
11824708239,274999,2014-02-02,01,01,1,1430,150.15,1580.15,e-Shop,01-01,S
2308796520,271367,2014-02-02,12,05,1,181,19.005,200.005,e-Shop,05-12,S
56705966619,274984,2014-02-02,12,05,4,631,265.02,2789.02,MBR,05-12,S
54450927619,271534,2014-02-02,01,01,4,172,72.24,760.24,e-Shop,01-01,S
11737727324,272392,2014-02-02,08,03,-4,-402,168.84,-1776.84,MBR,03-08,R
7338933735,271474,2014-02-02,06,05,-4,-173,72.66,-764.66,TeleShop,05-06,R
28026773569,268855,2014-02-02,11,05,5,476,249.9,2629.9,MBR,05-11,S
34115286752,266918,2014-02-02,10,06,-3,-1381,435.015,-4578.015,TeleShop,06-10,R
12521530918,269259,2014-02-02,01,04,4,1424,598.08,6294.08,e-Shop,04-01,S
27554857220,268635,2014-02-02,03,05,1,705,74.025,779.025,MBR,05-03,S
23061342609,267265,2014-02-02,02,06,5,1469,771.225,8116.225,TeleShop,06-02,S
46014921346,268171,2014-02-02,10,05,2,1275,267.75,2817.75,Flagship store,05-10,S
10234543774,268164,2014-02-02,01,04,4,526,220.92,2324.92,MBR,04-01,S
58350344910,266820,2014-02-02,10,06,1,447,46.935,493.935,Flagship store,06-10,S
84926678995,267489,2014-02-02,03,02,2,354,74.34,782.34,MBR,02-03,S
79846979351,270050,2014-02-02,12,05,5,197,103.425,1088.425,e-Shop,05-12,S
87197016917,268736,2014-02-02,08,03,-4,-461,193.62,-2037.62,Flagship store,03-08,R
52287442334,270213,2014-02-01,03,01,1,834,87.57,921.57,MBR,01-03,S
2547329505,271176,2014-02-01,03,01,-5,-1428,749.7,-7889.7,TeleShop,01-03,R
32636903929,270875,2014-02-01,10,03,2,316,66.36,698.36,e-Shop,03-10,S
60097466271,273973,2014-02-01,07,05,-5,-859,450.975,-4745.975,Flagship store,05-07,R
11640587371,274653,2014-02-01,05,03,1,978,102.69,1080.69,e-Shop,03-05,S
1061032496,272607,2014-02-01,09,03,5,924,485.1,5105.1,MBR,03-09,S
13196430748,268847,2014-02-01,02,06,-5,-1444,758.1,-7978.1,MBR,06-02,R
23986203278,271986,2014-02-01,09,03,3,1128,355.32,3739.32,e-Shop,03-09,S
77992614666,267734,2014-02-01,04,02,4,1124,472.08,4968.08,e-Shop,02-04,S
95849732397,271328,2014-02-01,04,01,2,841,176.61,1858.61,MBR,01-04,S
82379417230,269090,2014-02-01,01,01,1,615,64.575,679.575,Flagship store,01-01,S
82547296361,267651,2014-02-01,02,06,5,737,386.925,4071.925,MBR,06-02,S
92368680425,273271,2014-02-01,10,06,4,775,325.5,3425.5,MBR,06-10,S
76021787833,269476,2014-02-01,04,01,2,418,87.78,923.78,e-Shop,01-04,S
99362089069,272675,2014-02-01,02,06,4,1168,490.56,5162.56,e-Shop,06-02,S
85730195332,271596,2014-02-01,09,03,4,549,230.58,2426.58,e-Shop,03-09,S
16390149843,274799,2014-01-31,12,06,5,1476,774.9,8154.9,MBR,06-12,S
61655584546,274587,2014-01-31,06,05,4,461,193.62,2037.62,Flagship store,05-06,S
60138593216,270888,2014-01-31,04,04,3,827,260.505,2741.505,e-Shop,04-04,S
12315701321,268516,2014-01-31,07,05,3,762,240.03,2526.03,e-Shop,05-07,S
37900856424,272463,2014-01-31,04,03,4,1224,514.08,5410.08,MBR,03-04,S
33656527085,273167,2014-01-31,04,04,2,1085,227.85,2397.85,e-Shop,04-04,S
22826695874,270949,2014-01-31,01,01,4,1481,622.02,6546.02,e-Shop,01-01,S
54552813204,271974,2014-01-31,10,03,5,1141,599.025,6304.025,e-Shop,03-10,S
6472413088,272105,2014-01-31,11,06,2,476,99.96,1051.96,e-Shop,06-11,S
58623171425,269732,2014-01-31,02,06,3,461,145.215,1528.215,TeleShop,06-02,S
53323992234,273271,2014-01-31,03,01,5,376,197.4,2077.4,TeleShop,01-03,S
27205845162,267858,2014-01-31,07,05,4,1145,480.9,5060.9,e-Shop,05-07,S
80295560781,274331,2014-01-31,06,05,4,147,61.74,649.74,MBR,05-06,S
66476158995,270580,2014-01-31,04,03,4,1472,618.24,6506.24,TeleShop,03-04,S
79213950689,268047,2014-01-31,12,05,5,1290,677.25,7127.25,e-Shop,05-12,S
67548143862,272515,2014-01-31,01,04,2,586,123.06,1295.06,MBR,04-01,S
65391787776,268050,2014-01-31,01,02,3,686,216.09,2274.09,e-Shop,02-01,S
77398776562,270526,2014-01-31,02,06,-4,-858,360.36,-3792.36,Flagship store,06-02,R
92879441377,270678,2014-01-31,04,04,1,544,57.12,601.12,e-Shop,04-04,S
97019027374,267702,2014-01-31,12,05,2,681,143.01,1505.01,TeleShop,05-12,S
2547329505,271176,2014-01-30,03,01,5,1428,749.7,7889.7,TeleShop,01-03,S
57678857295,270633,2014-01-30,01,02,2,497,104.37,1098.37,MBR,02-01,S
58232578746,271758,2014-01-30,01,04,2,592,124.32,1308.32,MBR,04-01,S
21274376720,273590,2014-01-30,03,05,5,109,57.225,602.225,TeleShop,05-03,S
41925796707,268548,2014-01-30,12,06,-2,-615,129.15,-1359.15,TeleShop,06-12,R
1657099167,270780,2014-01-30,10,05,2,389,81.69,859.69,TeleShop,05-10,S
34629693730,272996,2014-01-30,11,05,5,969,508.725,5353.725,TeleShop,05-11,S
58390178469,275082,2014-01-30,04,03,1,1098,115.29,1213.29,MBR,03-04,S
44443398067,266974,2014-01-30,03,01,-1,-484,50.82,-534.82,Flagship store,01-03,R
79276691171,273703,2014-01-30,10,06,3,895,281.925,2966.925,e-Shop,06-10,S
94902984271,270831,2014-01-30,08,03,-5,-1221,641.025,-6746.025,Flagship store,03-08,R
86716056028,268479,2014-01-30,06,05,2,491,103.11,1085.11,MBR,05-06,S
91119052519,270293,2014-01-30,04,03,4,1375,577.5,6077.5,TeleShop,03-04,S
77398776562,270526,2014-01-30,02,06,4,858,360.36,3792.36,Flagship store,06-02,S
71940489641,269392,2014-01-30,07,05,4,281,118.02,1242.02,e-Shop,05-07,S
87197016917,268736,2014-01-30,08,03,4,461,193.62,2037.62,Flagship store,03-08,S
69670072494,267594,2014-01-30,09,03,1,176,18.48,194.48,MBR,03-09,S
92449967953,270839,2014-01-30,12,06,1,285,29.925,314.925,TeleShop,06-12,S
64764218477,268790,2014-01-30,03,01,5,848,445.2,4685.2,e-Shop,01-03,S
68543654749,272529,2014-01-30,06,05,1,331,34.755,365.755,MBR,05-06,S
8172983400,271972,2014-01-29,04,03,2,583,122.43,1288.43,TeleShop,03-04,S
7338933735,271474,2014-01-29,06,05,4,173,72.66,764.66,TeleShop,05-06,S
36807187754,275075,2014-01-29,01,02,5,713,374.325,3939.325,e-Shop,02-01,S
54292751087,271567,2014-01-29,04,04,1,778,81.69,859.69,MBR,04-04,S
58625169841,273386,2014-01-29,06,05,2,511,107.31,1129.31,MBR,05-06,S
37626170750,271304,2014-01-29,09,03,1,769,80.745,849.745,e-Shop,03-09,S
39666063873,273509,2014-01-29,04,04,4,516,216.72,2280.72,TeleShop,04-04,S
25599059324,267547,2014-01-29,01,04,3,1023,322.245,3391.245,e-Shop,04-01,S
34360043512,271858,2014-01-29,10,05,1,1046,109.83,1155.83,e-Shop,05-10,S
21647178150,274923,2014-01-29,07,05,5,812,426.3,4486.3,Flagship store,05-07,S
15889392076,269831,2014-01-29,06,05,3,822,258.93,2724.93,TeleShop,05-06,S
49989506732,271833,2014-01-29,09,03,1,756,79.38,835.38,e-Shop,03-09,S
6817548315,268266,2014-01-29,11,05,1,1132,118.86,1250.86,TeleShop,05-11,S
23926337037,269780,2014-01-29,04,02,2,1392,292.32,3076.32,e-Shop,02-04,S
17471192489,271500,2014-01-29,04,04,4,526,220.92,2324.92,TeleShop,04-04,S
65582112405,267243,2014-01-29,01,01,3,1259,396.585,4173.585,e-Shop,01-01,S
79594896765,274756,2014-01-29,03,01,3,269,84.735,891.735,Flagship store,01-03,S
84097282175,269273,2014-01-29,01,02,3,1207,380.205,4001.205,e-Shop,02-01,S
89609082257,266993,2014-01-29,09,03,2,1245,261.45,2751.45,TeleShop,03-09,S
94244420943,271294,2014-01-29,03,05,5,810,425.25,4475.25,e-Shop,05-03,S
83345972260,267740,2014-01-29,12,05,-3,-133,41.895,-440.895,MBR,05-12,R
74045977498,268998,2014-01-29,11,05,1,814,85.47,899.47,Flagship store,05-11,S
79699211411,272286,2014-01-29,10,06,1,763,80.115,843.115,MBR,06-10,S
85527129080,271161,2014-01-29,12,05,4,983,412.86,4344.86,TeleShop,05-12,S
88864598282,268992,2014-01-29,11,06,-2,-615,129.15,-1359.15,e-Shop,06-11,R
78612992935,268810,2014-01-29,01,01,-5,-407,213.675,-2248.675,e-Shop,01-01,R
64939234724,270240,2014-01-29,01,01,4,644,270.48,2846.48,e-Shop,01-01,S
59944705244,274739,2014-01-28,10,06,5,1440,756.0,7956.0,MBR,06-10,S
4535841537,271224,2014-01-28,01,04,5,1306,685.65,7215.65,TeleShop,04-01,S
46741038644,273026,2014-01-28,07,05,5,1163,610.575,6425.575,MBR,05-07,S
29893265549,267656,2014-01-28,04,04,-3,-962,303.03,-3189.03,MBR,04-04,R
33802822011,269612,2014-01-28,08,03,-2,-299,62.79,-660.79,e-Shop,03-08,R
54640842539,270036,2014-01-28,03,01,5,428,224.7,2364.7,e-Shop,01-03,S
58703900633,270106,2014-01-28,02,06,5,1048,550.2,5790.2,e-Shop,06-02,S
50475842661,268099,2014-01-28,04,01,2,1171,245.91,2587.91,e-Shop,01-04,S
61822316053,274408,2014-01-28,07,05,4,1382,580.44,6108.44,Flagship store,05-07,S
10514896400,267909,2014-01-28,11,06,5,1190,624.75,6574.75,e-Shop,06-11,S
37053723982,267912,2014-01-28,07,05,3,1021,321.615,3384.615,Flagship store,05-07,S
20069075349,267771,2014-01-28,12,05,-5,-416,218.4,-2298.4,MBR,05-12,R
64030190529,269524,2014-01-28,01,04,5,525,275.625,2900.625,e-Shop,04-01,S
98359405385,274331,2014-01-28,03,05,4,1314,551.88,5807.88,MBR,05-03,S
99564160197,275204,2014-01-28,02,06,5,868,455.7,4795.7,MBR,06-02,S
82925613862,274728,2014-01-28,04,02,5,450,236.25,2486.25,e-Shop,02-04,S
88066189956,269413,2014-01-28,01,04,5,661,347.025,3652.025,MBR,04-01,S
78915377743,272556,2014-01-28,06,05,5,98,51.45,541.45,e-Shop,05-06,S
79991586084,268211,2014-01-28,01,01,5,540,283.5,2983.5,Flagship store,01-01,S
98158207065,269820,2014-01-28,04,02,5,544,285.6,3005.6,e-Shop,02-04,S
78612992935,268810,2014-01-28,01,01,5,407,213.675,2248.675,e-Shop,01-01,S
66769817332,267828,2014-01-28,03,01,5,100,52.5,552.5,TeleShop,01-03,S
91391624776,273831,2014-01-28,06,05,1,775,81.375,856.375,TeleShop,05-06,S
7640943042,271283,2014-01-27,01,01,1,1331,139.755,1470.755,MBR,01-01,S
23848726298,272574,2014-01-27,10,06,5,1350,708.75,7458.75,Flagship store,06-10,S
22618767602,272534,2014-01-27,04,04,3,519,163.485,1720.485,e-Shop,04-04,S
20069075349,267771,2014-01-27,12,05,5,416,218.4,2298.4,MBR,05-12,S
20315433060,270239,2014-01-27,12,05,5,1218,639.45,6729.45,TeleShop,05-12,S
59928033888,274208,2014-01-27,04,01,-4,-452,189.84,-1997.84,Flagship store,01-04,R
17601062724,268679,2014-01-27,01,04,4,927,389.34,4097.34,TeleShop,04-01,S
34115286752,266918,2014-01-27,10,06,3,1381,435.015,4578.015,TeleShop,06-10,S
59826856100,274751,2014-01-27,11,06,3,566,178.29,1876.29,e-Shop,06-11,S
18147222234,269376,2014-01-27,10,05,3,693,218.295,2297.295,e-Shop,05-10,S
42212433680,272313,2014-01-27,03,01,1,663,69.615,732.615,MBR,01-03,S
96412556748,269841,2014-01-27,10,03,3,394,124.11,1306.11,Flagship store,03-10,S
75569039317,274952,2014-01-27,07,05,5,483,253.575,2668.575,TeleShop,05-07,S
74772078732,271683,2014-01-27,05,03,1,798,83.79,881.79,e-Shop,03-05,S
94902984271,270831,2014-01-27,08,03,5,1221,641.025,6746.025,Flagship store,03-08,S
94988741280,267488,2014-01-27,03,01,3,382,120.33,1266.33,Flagship store,01-03,S
96223637288,273924,2014-01-27,08,03,2,632,132.72,1396.72,e-Shop,03-08,S
89939456523,268996,2014-01-27,01,01,1,1103,115.815,1218.815,e-Shop,01-01,S
72411019568,271905,2014-01-27,03,01,5,1173,615.825,6480.825,Flagship store,01-03,S
19240720162,272940,2014-01-26,09,03,3,1203,378.945,3987.945,MBR,03-09,S
11878870074,268819,2014-01-26,10,05,-4,-1486,624.12,-6568.12,e-Shop,05-10,R
10305033839,270350,2014-01-26,03,01,1,275,28.875,303.875,TeleShop,01-03,S
21803484383,267991,2014-01-26,11,06,5,932,489.3,5149.3,MBR,06-11,S
36956954883,271381,2014-01-26,10,05,1,374,39.27,413.27,e-Shop,05-10,S
54108507229,270399,2014-01-26,04,02,-2,-838,175.98,-1851.98,MBR,02-04,R
38807835117,269786,2014-01-26,07,05,5,245,128.625,1353.625,Flagship store,05-07,S
12905992307,267094,2014-01-26,05,03,1,1449,152.145,1601.145,e-Shop,03-05,S
13196430748,268847,2014-01-26,02,06,5,1444,758.1,7978.1,MBR,06-02,S
42789741259,266853,2014-01-26,01,01,2,1152,241.92,2545.92,MBR,01-01,S
35964342169,271769,2014-01-26,01,01,4,642,269.64,2837.64,TeleShop,01-01,S
10692392213,275022,2014-01-26,04,04,2,1335,280.35,2950.35,e-Shop,04-04,S
70176609703,272656,2014-01-26,05,03,4,826,346.92,3650.92,e-Shop,03-05,S
64562440096,270706,2014-01-26,03,05,2,265,55.65,585.65,TeleShop,05-03,S
86449661887,268352,2014-01-26,10,03,4,1082,454.44,4782.44,e-Shop,03-10,S
99264354202,275246,2014-01-26,04,03,4,191,80.22,844.22,e-Shop,03-04,S
44616875326,271937,2014-01-25,04,01,3,121,38.115,401.115,TeleShop,01-04,S
60097466271,273973,2014-01-25,07,05,5,859,450.975,4745.975,Flagship store,05-07,S
29734254814,274428,2014-01-25,09,03,4,1186,498.12,5242.12,e-Shop,03-09,S
29982163778,272482,2014-01-25,01,01,3,1499,472.185,4969.185,e-Shop,01-01,S
44442512915,274706,2014-01-25,10,03,2,1054,221.34,2329.34,TeleShop,03-10,S
21682231729,275117,2014-01-25,03,02,3,1459,459.585,4836.585,MBR,02-03,S
12773478634,267594,2014-01-25,10,06,3,847,266.805,2807.805,e-Shop,06-10,S
52486968694,267174,2014-01-25,11,05,-3,-654,206.01,-2168.01,e-Shop,05-11,R
60959622239,271586,2014-01-25,05,03,3,114,35.91,377.91,e-Shop,03-05,S
18418145766,273798,2014-01-25,04,03,3,1289,406.035,4273.035,e-Shop,03-04,S
46821950214,270938,2014-01-25,04,04,5,1057,554.925,5839.925,e-Shop,04-04,S
25389989724,274955,2014-01-25,04,02,1,1145,120.225,1265.225,Flagship store,02-04,S
29893265549,267656,2014-01-25,04,04,3,962,303.03,3189.03,MBR,04-04,S
26839685633,274525,2014-01-25,09,03,5,739,387.975,4082.975,e-Shop,03-09,S
27440436952,274978,2014-01-25,03,02,4,1100,462.0,4862.0,TeleShop,02-03,S
2725756218,267420,2014-01-25,04,02,4,506,212.52,2236.52,e-Shop,02-04,S
28610637168,273835,2014-01-25,10,06,5,1402,736.05,7746.05,Flagship store,06-10,S
89337750703,270020,2014-01-25,07,05,2,1323,277.83,2923.83,e-Shop,05-07,S
78090081104,267999,2014-01-25,04,02,3,302,95.13,1001.13,e-Shop,02-04,S
33864744767,275136,2014-01-24,02,06,1,311,32.655,343.655,MBR,06-02,S
58670851794,275069,2014-01-24,01,02,5,1318,691.95,7281.95,e-Shop,02-01,S
44443398067,266974,2014-01-24,03,01,1,484,50.82,534.82,Flagship store,01-03,S
17092832093,272837,2014-01-24,10,06,2,532,111.72,1175.72,e-Shop,06-10,S
37463585958,268487,2014-01-24,03,01,3,526,165.69,1743.69,TeleShop,01-03,S
14344968345,268027,2014-01-24,03,02,3,1220,384.3,4044.3,e-Shop,02-03,S
31630777702,269173,2014-01-24,03,05,3,942,296.73,3122.73,MBR,05-03,S
9885900126,274364,2014-01-24,07,05,3,1025,322.875,3397.875,e-Shop,05-07,S
55612634884,270400,2014-01-24,04,04,2,184,38.64,406.64,e-Shop,04-04,S
49387359321,269964,2014-01-24,04,02,2,1329,279.09,2937.09,TeleShop,02-04,S
35775731627,272659,2014-01-24,10,03,3,907,285.705,3006.705,e-Shop,03-10,S
19169459284,274428,2014-01-24,04,03,3,610,192.15,2022.15,MBR,03-04,S
55756440116,274621,2014-01-24,04,01,1,1336,140.28,1476.28,e-Shop,01-04,S
47374867028,273703,2014-01-24,03,02,-1,-601,63.105,-664.105,MBR,02-03,R
19360494687,273913,2014-01-24,02,06,5,1229,645.225,6790.225,TeleShop,06-02,S
33249592128,274747,2014-01-24,10,05,2,1404,294.84,3102.84,e-Shop,05-10,S
33410130471,271768,2014-01-24,04,01,2,506,106.26,1118.26,e-Shop,01-04,S
24556668524,268054,2014-01-24,01,04,4,176,73.92,777.92,Flagship store,04-01,S
77367382435,269890,2014-01-24,04,03,5,1218,639.45,6729.45,e-Shop,03-04,S
86420605962,271448,2014-01-24,04,04,-5,-191,100.275,-1055.275,e-Shop,04-04,R
76600689323,269873,2014-01-24,04,01,5,1066,559.65,5889.65,TeleShop,01-04,S
88864598282,268992,2014-01-24,11,06,2,615,129.15,1359.15,e-Shop,06-11,S
85020078260,267450,2014-01-24,01,04,2,615,129.15,1359.15,e-Shop,04-01,S
26783246066,272144,2014-01-23,01,04,-5,-513,269.325,-2834.325,e-Shop,04-01,R
11737727324,272392,2014-01-23,08,03,4,402,168.84,1776.84,MBR,03-08,S
33563154343,271910,2014-01-23,04,03,4,114,47.88,503.88,e-Shop,03-04,S
16190005315,267164,2014-01-23,07,05,5,1059,555.975,5850.975,e-Shop,05-07,S
15574931134,274727,2014-01-23,12,06,3,131,41.265,434.265,MBR,06-12,S
33430226218,270253,2014-01-23,07,05,4,1172,492.24,5180.24,Flagship store,05-07,S
37224632962,267075,2014-01-23,10,05,1,203,21.315,224.315,e-Shop,05-10,S
61033643931,272142,2014-01-23,01,04,1,1134,119.07,1253.07,e-Shop,04-01,S
40381437305,271490,2014-01-23,12,05,2,1374,288.54,3036.54,e-Shop,05-12,S
27926544340,273095,2014-01-23,11,05,4,170,71.4,751.4,MBR,05-11,S
11163686220,268526,2014-01-23,04,01,4,274,115.08,1211.08,Flagship store,01-04,S
62529430460,271110,2014-01-23,04,02,1,1473,154.665,1627.665,e-Shop,02-04,S
37148079131,272549,2014-01-23,11,05,3,102,32.13,338.13,e-Shop,05-11,S
32435995107,268151,2014-01-23,04,04,1,998,104.79,1102.79,TeleShop,04-04,S
11878870074,268819,2014-01-23,10,05,4,1486,624.12,6568.12,e-Shop,05-10,S
18636776870,270815,2014-01-23,04,03,3,485,152.775,1607.775,MBR,03-04,S
49021386204,272336,2014-01-23,01,04,4,289,121.38,1277.38,e-Shop,04-01,S
38689615979,271470,2014-01-23,01,04,1,241,25.305,266.305,e-Shop,04-01,S
13139143488,267753,2014-01-23,04,04,2,330,69.3,729.3,e-Shop,04-04,S
79839369986,273511,2014-01-23,04,02,3,633,199.395,2098.395,TeleShop,02-04,S
95667633915,273251,2014-01-23,06,05,2,360,75.6,795.6,MBR,05-06,S
83345972260,267740,2014-01-23,12,05,3,133,41.895,440.895,MBR,05-12,S
94398471140,271266,2014-01-23,06,05,4,937,393.54,4141.54,MBR,05-06,S
87995244431,268335,2014-01-23,12,05,4,484,203.28,2139.28,e-Shop,05-12,S
84059330192,272508,2014-01-23,01,02,2,272,57.12,601.12,MBR,02-01,S
2976029181,272757,2014-01-22,10,06,4,1038,435.96,4587.96,MBR,06-10,S
20984054103,274662,2014-01-22,02,06,2,333,69.93,735.93,e-Shop,06-02,S
54060100870,269193,2014-01-22,10,05,5,482,253.05,2663.05,Flagship store,05-10,S
12512192994,268020,2014-01-22,11,06,-3,-558,175.77,-1849.77,Flagship store,06-11,R
56109773285,272973,2014-01-22,04,03,2,1158,243.18,2559.18,TeleShop,03-04,S
50689573502,275131,2014-01-22,06,05,4,1284,539.28,5675.28,TeleShop,05-06,S
10365831379,272915,2014-01-22,08,03,1,1442,151.41,1593.41,e-Shop,03-08,S
17122455708,274150,2014-01-22,10,03,1,890,93.45,983.45,e-Shop,03-10,S
11698340645,268565,2014-01-22,07,05,4,295,123.9,1303.9,e-Shop,05-07,S
53052041278,271026,2014-01-22,12,06,1,194,20.37,214.37,e-Shop,06-12,S
8173671453,269577,2014-01-22,12,05,4,755,317.1,3337.1,Flagship store,05-12,S
53259113714,270873,2014-01-22,11,05,-3,-394,124.11,-1306.11,e-Shop,05-11,R
9142142278,275210,2014-01-22,11,06,2,1109,232.89,2450.89,e-Shop,06-11,S
47153065619,271075,2014-01-22,05,03,2,998,209.58,2205.58,e-Shop,03-05,S
45590940309,275210,2014-01-22,10,06,5,259,135.975,1430.975,e-Shop,06-10,S
28713631539,273896,2014-01-22,10,05,1,202,21.21,223.21,MBR,05-10,S
35367845543,268467,2014-01-22,04,01,2,898,188.58,1984.58,e-Shop,01-04,S
25344072305,272312,2014-01-22,04,04,5,239,125.475,1320.475,Flagship store,04-04,S
36910325287,271357,2014-01-22,03,05,1,469,49.245,518.245,e-Shop,05-03,S
37989913782,272103,2014-01-22,04,02,4,153,64.26,676.26,e-Shop,02-04,S
85045362602,274187,2014-01-22,04,02,-1,-362,38.01,-400.01,e-Shop,02-04,R
82832776699,267511,2014-01-22,05,03,4,1220,512.4,5392.4,MBR,03-05,S
90798971378,267304,2014-01-22,05,03,1,1132,118.86,1250.86,TeleShop,03-05,S
33802822011,269612,2014-01-21,08,03,2,299,62.79,660.79,e-Shop,03-08,S
14676568049,272414,2014-01-21,04,02,2,982,206.22,2170.22,MBR,02-04,S
41501757047,273043,2014-01-21,02,06,2,866,181.86,1913.86,Flagship store,06-02,S
36447947366,275064,2014-01-21,04,02,1,838,87.99,925.99,Flagship store,02-04,S
41925796707,268548,2014-01-21,12,06,2,615,129.15,1359.15,TeleShop,06-12,S
61322553703,269246,2014-01-21,04,03,3,779,245.385,2582.385,e-Shop,03-04,S
13363700256,274301,2014-01-21,10,05,2,367,77.07,811.07,TeleShop,05-10,S
10371747594,268898,2014-01-21,01,01,2,1381,290.01,3052.01,TeleShop,01-01,S
40225595567,274277,2014-01-21,03,05,2,1243,261.03,2747.03,Flagship store,05-03,S
52040034081,271250,2014-01-21,08,03,4,1372,576.24,6064.24,Flagship store,03-08,S
19354686316,268160,2014-01-21,01,02,-2,-238,49.98,-525.98,e-Shop,02-01,R
25193314348,268878,2014-01-21,11,06,4,794,333.48,3509.48,TeleShop,06-11,S
85045362602,274187,2014-01-21,04,02,1,362,38.01,400.01,e-Shop,02-04,S
